Unix	jday	dp	hs	tp
1174824000	84	242.92	1.44	13.32
1174834800	84	243.37	1.53	13.23
1174845600	84	243.04	1.68	13.37
1174856400	84	241.87	1.78	13.32
1174867200	85	240.71	1.81	13.14
1174878000	85	240.01	1.83	12.85
1174888800	85	242.61	1.8	12.31
1174899600	85	241.88	1.71	12.17
1174910400	85	241.38	1.6	12.12
1174921200	85	241.67	1.5	12.07
1174932000	85	242.81	1.43	11.99
1174942800	85	243.98	1.38	11.93
1174953600	86	244.91	1.36	11.92
1174964400	86	245.55	1.35	11.91
1174975200	86	245.96	1.33	11.86
1174986000	86	246.39	1.28	11.8
1174996800	86	246.91	1.22	11.75
1175007600	86	247.2	1.16	11.74
1175018400	86	246.88	1.11	11.76
1175029200	86	246.13	1.1	11.79
1175040000	87	245.36	1.1	11.75
1175050800	87	244.9	1.11	11.58
1175061600	87	245.06	1.13	11.4
1175072400	87	245.27	1.16	11.42
1175083200	87	247.19	1.21	11.64
1175094000	87	248.78	1.38	11.84
1175104800	87	251.46	1.58	11.95
1175115600	87	256.71	1.76	11.94
1175126400	88	313.91	2.16	10.74
1175137200	88	339.84	2.58	10.81
1175148000	88	344.97	2.83	10.84
1175158800	88	346.52	2.94	10.64
1175169600	88	359.35	2.87	10.01
1175180400	88	6.69	2.7	9.35
1175191200	88	6.84	2.45	9.11
1175202000	88	6.86	2.24	8.77
1175212800	89	238.6	2.07	13.26
1175223600	89	238.67	1.94	13.21
1175234400	89	238.79	1.8	13.13
1175245200	89	238.92	1.68	13.03
1175256000	89	239.11	1.61	12.9
1175266800	89	254.78	1.62	16.07
1175277600	89	255.07	1.68	15.9
1175288400	89	255.28	1.79	15.57
1175299200	90	252.66	1.94	14.7
1175310000	90	252.57	1.97	14.36
1175320800	90	251.58	1.94	13.61
1175331600	90	251.86	1.91	13.29
1175342400	90	251.7	1.87	13.17
1175353200	90	251.04	1.85	12.91
1175364000	90	251.25	1.86	12.44
1175374800	90	252.08	1.9	12.32
1175385600	91	255.3	2	12.18
1175396400	91	260.78	2.17	11.98
1175407200	91	264.98	2.31	11.82
1175418000	91	266.66	2.36	11.55
1175428800	91	267.57	2.3	11.19
1175439600	91	267.61	2.21	10.95
1175450400	91	266.35	2.09	10.7
1175461200	91	268.08	2.01	10.28
1175472000	92	264.62	2	9.98
1175482800	92	260.74	2.03	9.87
1175493600	92	257.52	2.03	9.89
1175504400	92	255.08	1.96	9.87
1175515200	92	253.19	1.86	9.8
1175526000	92	251.62	1.76	9.68
